case_id,split,dataset_label,fg_id,bg_id,foreground_category,background_category,candidate_source,candidate_id,model_rank,is_top3,score,tier,label,x,y,w,h,model_version,runtime_ms
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_03,5,no,0.0,rejected,不推荐,0.15,0.55,0.091237,0.1101,simopa-worker-rgb-mask-v1,41
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.091237,0.1101,simopa-worker-rgb-mask-v1,39
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.091237,0.1101,simopa-worker-rgb-mask-v1,42
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.091237,0.1101,simopa-worker-rgb-mask-v1,37
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.091237,0.1101,simopa-worker-rgb-mask-v1,38
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.091237,0.1101,simopa-worker-rgb-mask-v1,31
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.091237,0.1101,simopa-worker-rgb-mask-v1,28
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.091237,0.1101,simopa-worker-rgb-mask-v1,33
opa_test_077,test,0,1182983,65011,suitcase,suitcase,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.091237,0.1101,simopa-worker-rgb-mask-v1,24
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.2528,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,32
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_02,2,yes,1.0,recommended,推荐,0.2528,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,32
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_03,3,yes,1.0,recommended,推荐,0.15,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,33
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_04,4,no,1.0,recommended,推荐,0.2528,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,29
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_05,5,no,1.0,recommended,推荐,0.2528,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,30
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_06,6,no,1.0,recommended,推荐,0.25,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,32
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_07,7,no,1.0,recommended,推荐,0.2528,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,29
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_08,8,no,1.0,recommended,推荐,0.2528,0.12,0.7472,0.743027,simopa-worker-rgb-mask-v1,37
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_09,9,no,1.0,recommended,推荐,0.08,0.18,0.7472,0.743027,simopa-worker-rgb-mask-v1,34
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_10,10,no,1.0,recommended,推荐,0.04,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,31
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_11,11,no,1.0,recommended,推荐,0.2528,0.256973,0.7472,0.743027,simopa-worker-rgb-mask-v1,38
opa_test_078,test,0,55695,238584,horse,horse,prior_pool,prior_12,12,no,1.0,recommended,推荐,0.2528,0.2,0.7472,0.743027,simopa-worker-rgb-mask-v1,43
opa_test_078,test,0,55695,238584,horse,horse,opa_position,opa_position,13,no,0.0,rejected,不推荐,0.239063,0.007026,0.746875,0.742389,simopa-worker-rgb-mask-v1,31
opa_test_079,test,0,1444555,558826,suitcase,suitcase,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.173362,0.31875,0.756871,0.623437,simopa-worker-rgb-mask-v1,38
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.2425,0.367138,0.7575,0.632862,simopa-worker-rgb-mask-v1,34
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.2425,0.3,0.7575,0.632862,simopa-worker-rgb-mask-v1,40
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.367138,0.7575,0.632862,simopa-worker-rgb-mask-v1,38
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.2425,0.367138,0.7575,0.632862,simopa-worker-rgb-mask-v1,36
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.2425,0.367138,0.7575,0.632862,simopa-worker-rgb-mask-v1,36
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.2425,0.3,0.7575,0.632862,simopa-worker-rgb-mask-v1,32
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.2425,0.3,0.7575,0.632862,simopa-worker-rgb-mask-v1,31
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.2425,0.12,0.7575,0.632862,simopa-worker-rgb-mask-v1,31
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.7575,0.632862,simopa-worker-rgb-mask-v1,29
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.367138,0.7575,0.632862,simopa-worker-rgb-mask-v1,33
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.2425,0.367138,0.7575,0.632862,simopa-worker-rgb-mask-v1,32
opa_test_079,test,0,1444555,558826,suitcase,suitcase,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.2425,0.2,0.7575,0.632862,simopa-worker-rgb-mask-v1,27
opa_test_080,test,0,1144594,69266,book,remote,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.654687,0.127883,0.273438,0.838574,simopa-worker-rgb-mask-v1,28
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,28
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,27
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,24
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,28
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,27
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,25
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,25
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.72,0.12,0.274453,0.8,simopa-worker-rgb-mask-v1,25
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.274453,0.8,simopa-worker-rgb-mask-v1,26
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,26
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.725547,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,27
opa_test_080,test,0,1144594,69266,book,remote,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.274453,0.8,simopa-worker-rgb-mask-v1,24
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_10,1,yes,1.0,recommended,推荐,0.04,0.68,0.4147,0.281404,simopa-worker-rgb-mask-v1,26
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_12,2,yes,0.0001,rejected,不推荐,0.3,0.2,0.4147,0.281404,simopa-worker-rgb-mask-v1,27
opa_test_081,test,0,1100168,62376,laptop,laptop,opa_position,opa_position,3,yes,0.0,rejected,不推荐,0.0625,0.566667,0.414583,0.280556,simopa-worker-rgb-mask-v1,29
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_01,4,no,0.0,rejected,不推荐,0.38,0.58,0.4147,0.281404,simopa-worker-rgb-mask-v1,26
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_02,5,no,0.0,rejected,不推荐,0.42,0.3,0.4147,0.281404,simopa-worker-rgb-mask-v1,22
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_03,6,no,0.0,rejected,不推荐,0.15,0.55,0.4147,0.281404,simopa-worker-rgb-mask-v1,26
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_04,7,no,0.0,rejected,不推荐,0.55,0.55,0.4147,0.281404,simopa-worker-rgb-mask-v1,24
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_05,8,no,0.0,rejected,不推荐,0.52,0.46,0.4147,0.281404,simopa-worker-rgb-mask-v1,26
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.4147,0.281404,simopa-worker-rgb-mask-v1,30
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.5853,0.3,0.4147,0.281404,simopa-worker-rgb-mask-v1,30
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.5853,0.12,0.4147,0.281404,simopa-worker-rgb-mask-v1,25
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.4147,0.281404,simopa-worker-rgb-mask-v1,28
opa_test_081,test,0,1100168,62376,laptop,laptop,prior_pool,prior_11,13,no,0.0,rejected,不推荐,0.5853,0.52,0.4147,0.281404,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.186667,0.48,0.021333,0.082,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.05,0.0836,simopa-worker-rgb-mask-v1,23
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.05,0.0836,simopa-worker-rgb-mask-v1,27
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.05,0.0836,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.05,0.0836,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.05,0.0836,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.05,0.0836,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.05,0.0836,simopa-worker-rgb-mask-v1,23
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.72,0.12,0.05,0.0836,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.05,0.0836,simopa-worker-rgb-mask-v1,23
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.05,0.0836,simopa-worker-rgb-mask-v1,24
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.05,0.0836,simopa-worker-rgb-mask-v1,26
opa_test_082,test,0,1998509,73009,toothbrush,toothbrush,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.05,0.0836,simopa-worker-rgb-mask-v1,29
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_11,1,yes,0.0028,rejected,不推荐,0.78,0.52,0.1725,0.05,simopa-worker-rgb-mask-v1,35
opa_test_083,test,0,341604,64389,toothbrush,vase,opa_position,opa_position,2,yes,0.0,rejected,不推荐,0.402083,0.213889,0.170833,0.036111,simopa-worker-rgb-mask-v1,23
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_01,3,yes,0.0,rejected,不推荐,0.38,0.58,0.1725,0.05,simopa-worker-rgb-mask-v1,23
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_02,4,no,0.0,rejected,不推荐,0.42,0.3,0.1725,0.05,simopa-worker-rgb-mask-v1,22
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_03,5,no,0.0,rejected,不推荐,0.15,0.55,0.1725,0.05,simopa-worker-rgb-mask-v1,24
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.1725,0.05,simopa-worker-rgb-mask-v1,23
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.1725,0.05,simopa-worker-rgb-mask-v1,25
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.1725,0.05,simopa-worker-rgb-mask-v1,33
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.1725,0.05,simopa-worker-rgb-mask-v1,34
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.1725,0.05,simopa-worker-rgb-mask-v1,35
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.1725,0.05,simopa-worker-rgb-mask-v1,29
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_10,12,no,0.0,rejected,不推荐,0.04,0.68,0.1725,0.05,simopa-worker-rgb-mask-v1,29
opa_test_083,test,0,341604,64389,toothbrush,vase,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.1725,0.05,simopa-worker-rgb-mask-v1,35
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_10,1,yes,0.9998,recommended,推荐,0.04,0.68,0.1101,0.06788,simopa-worker-rgb-mask-v1,43
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_09,2,yes,0.0003,rejected,不推荐,0.08,0.18,0.1101,0.06788,simopa-worker-rgb-mask-v1,33
opa_test_084,test,0,1183540,65011,suitcase,suitcase,opa_position,opa_position,3,yes,0.0,rejected,不推荐,0.537585,0.714063,0.109339,0.067187,simopa-worker-rgb-mask-v1,32
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_01,4,no,0.0,rejected,不推荐,0.38,0.58,0.1101,0.06788,simopa-worker-rgb-mask-v1,34
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_02,5,no,0.0,rejected,不推荐,0.42,0.3,0.1101,0.06788,simopa-worker-rgb-mask-v1,28
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_03,6,no,0.0,rejected,不推荐,0.15,0.55,0.1101,0.06788,simopa-worker-rgb-mask-v1,24
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_04,7,no,0.0,rejected,不推荐,0.55,0.55,0.1101,0.06788,simopa-worker-rgb-mask-v1,30
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_05,8,no,0.0,rejected,不推荐,0.52,0.46,0.1101,0.06788,simopa-worker-rgb-mask-v1,36
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.1101,0.06788,simopa-worker-rgb-mask-v1,36
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.6,0.3,0.1101,0.06788,simopa-worker-rgb-mask-v1,36
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.1101,0.06788,simopa-worker-rgb-mask-v1,30
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.1101,0.06788,simopa-worker-rgb-mask-v1,32
opa_test_084,test,0,1183540,65011,suitcase,suitcase,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.1101,0.06788,simopa-worker-rgb-mask-v1,32
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_11,1,yes,0.9984,recommended,推荐,0.78,0.52,0.061666,0.1497,simopa-worker-rgb-mask-v1,22
opa_test_085,test,0,325364,142587,cell phone,remote,opa_position,opa_position,2,yes,0.0,rejected,不推荐,0.006,0.60221,0.06,0.149171,simopa-worker-rgb-mask-v1,34
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_01,3,yes,0.0,rejected,不推荐,0.38,0.58,0.061666,0.1497,simopa-worker-rgb-mask-v1,30
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_02,4,no,0.0,rejected,不推荐,0.42,0.3,0.061666,0.1497,simopa-worker-rgb-mask-v1,34
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_03,5,no,0.0,rejected,不推荐,0.15,0.55,0.061666,0.1497,simopa-worker-rgb-mask-v1,36
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.061666,0.1497,simopa-worker-rgb-mask-v1,31
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.061666,0.1497,simopa-worker-rgb-mask-v1,28
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.061666,0.1497,simopa-worker-rgb-mask-v1,27
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.061666,0.1497,simopa-worker-rgb-mask-v1,31
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.061666,0.1497,simopa-worker-rgb-mask-v1,31
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.061666,0.1497,simopa-worker-rgb-mask-v1,23
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_10,12,no,0.0,rejected,不推荐,0.04,0.68,0.061666,0.1497,simopa-worker-rgb-mask-v1,24
opa_test_085,test,0,325364,142587,cell phone,remote,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.061666,0.1497,simopa-worker-rgb-mask-v1,23
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_10,1,yes,0.0009,rejected,不推荐,0.04,0.6764,0.143125,0.3236,simopa-worker-rgb-mask-v1,29
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_01,2,yes,0.0002,rejected,不推荐,0.38,0.58,0.143125,0.3236,simopa-worker-rgb-mask-v1,24
opa_test_086,test,0,1935571,512223,chair,chair,opa_position,opa_position,3,yes,0.0,rejected,不推荐,0.207813,0.171362,0.142187,0.321596,simopa-worker-rgb-mask-v1,23
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_02,4,no,0.0,rejected,不推荐,0.42,0.3,0.143125,0.3236,simopa-worker-rgb-mask-v1,32
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_03,5,no,0.0,rejected,不推荐,0.15,0.55,0.143125,0.3236,simopa-worker-rgb-mask-v1,36
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.143125,0.3236,simopa-worker-rgb-mask-v1,35
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.143125,0.3236,simopa-worker-rgb-mask-v1,28
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.143125,0.3236,simopa-worker-rgb-mask-v1,24
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.143125,0.3236,simopa-worker-rgb-mask-v1,27
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.143125,0.3236,simopa-worker-rgb-mask-v1,26
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.143125,0.3236,simopa-worker-rgb-mask-v1,26
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.143125,0.3236,simopa-worker-rgb-mask-v1,30
opa_test_086,test,0,1935571,512223,chair,chair,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.143125,0.3236,simopa-worker-rgb-mask-v1,32
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.572,0.770667,0.22,0.224,simopa-worker-rgb-mask-v1,28
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.222681,0.2255,simopa-worker-rgb-mask-v1,24
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.222681,0.2255,simopa-worker-rgb-mask-v1,25
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.222681,0.2255,simopa-worker-rgb-mask-v1,26
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.222681,0.2255,simopa-worker-rgb-mask-v1,27
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.222681,0.2255,simopa-worker-rgb-mask-v1,31
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.222681,0.2255,simopa-worker-rgb-mask-v1,33
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.222681,0.2255,simopa-worker-rgb-mask-v1,22
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.72,0.12,0.222681,0.2255,simopa-worker-rgb-mask-v1,27
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.222681,0.2255,simopa-worker-rgb-mask-v1,34
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.222681,0.2255,simopa-worker-rgb-mask-v1,26
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.777319,0.52,0.222681,0.2255,simopa-worker-rgb-mask-v1,27
opa_test_087,test,0,152891,306866,motorcycle,motorcycle,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.222681,0.2255,simopa-worker-rgb-mask-v1,23
opa_test_088,test,0,1157554,145520,scissors,scissors,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.036,0.570667,0.316,0.128,simopa-worker-rgb-mask-v1,24
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.3164,0.13031,simopa-worker-rgb-mask-v1,25
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.3164,0.13031,simopa-worker-rgb-mask-v1,26
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.3164,0.13031,simopa-worker-rgb-mask-v1,25
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.3164,0.13031,simopa-worker-rgb-mask-v1,26
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.3164,0.13031,simopa-worker-rgb-mask-v1,28
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.3164,0.13031,simopa-worker-rgb-mask-v1,30
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.3164,0.13031,simopa-worker-rgb-mask-v1,28
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.6836,0.12,0.3164,0.13031,simopa-worker-rgb-mask-v1,34
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.3164,0.13031,simopa-worker-rgb-mask-v1,26
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.3164,0.13031,simopa-worker-rgb-mask-v1,24
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.6836,0.52,0.3164,0.13031,simopa-worker-rgb-mask-v1,27
opa_test_088,test,0,1157554,145520,scissors,scissors,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.3164,0.13031,simopa-worker-rgb-mask-v1,26
